video,filament_id,observations,first_frame,last_frame,lifetime_min,mean_length_um,max_length_um,mean_span_length_um,mean_arc_length_um,length_change_rate_um_per_min,arc_trajectory_um,net_displacement_um,directionality,mean_speed_um_per_min,max_speed_um_per_min,speed_std_um_per_min,mean_z_plane_count,max_z_plane_count,z_spread_um,z_center_um,mean_intensity,sum_intensity,max_intensity,start_x_um,start_y_um,start_z_um,end_x_um,end_y_um,end_z_um
ch20_URA7_URA8_002_hyperstack_crop_41,5,2,18,25,105.0,0.8890609095908055,1.1073014259316725,0.9487172828610031,1.491969167024414,-0.004156962216016514,2.983938334048828,2.1517469165539427,1.0,0.020492827776704216,0.020492827776704216,0.0,1.5,2,0.3,0.04615384615384615,150.4551239013672,2870.0,168.0,18.43846153846154,24.646153846153847,0.0923076923076923,17.35,26.5,0.0
ch20_URA7_URA8_002_hyperstack_crop_42,3,2,6,7,15.0,2.9286174924020165,3.991288987630639,3.138066465121823,5.244771172980294,-0.14168953269714965,10.489542345960588,0.5035288778671008,1.0,0.033568591857806716,0.033568591857806716,0.0,2.5,3,0.6,0.17902577089229854,172.826904296875,31326.0,231.0,17.24890510948905,17.64963503649635,0.22335766423357664,17.363265306122447,17.167346938775513,0.1346938775510204
ch20_URA7_URA8_002_hyperstack_crop_44,2,9,3,32,435.0,3.0466966566642655,4.311096060147444,3.3663938476278834,11.129178277094967,0.0012056004477981033,100.1626044938547,1.7209271150698389,0.146388435325883,0.08851065917260924,0.2143396817635652,0.07021856806244525,4.444444444444445,5,1.2,0.38489313430081523,176.18773566351996,253139.0,291.0,16.306250000000002,15.871875000000001,0.36250000000000004,15.019512195121951,14.729268292682924,0.3439024390243903
ch20_URA7_URA8_002_hyperstack_crop_45,1,29,19,48,435.0,2.558641452589987,4.528659449621165,2.8902740721296984,5.908589580370585,-0.0030413157593090446,171.34909783074696,3.989067602176212,0.18867161314422265,0.047429846103559874,0.14063993440714484,0.0287293346624345,4.448275862068965,5,1.2,0.4441623380169244,189.18492547396957,781747.0,364.0,18.975609756097562,13.424390243902437,0.3317073170731707,18.717391304347824,17.399999999999995,0.13043478260869562
ch20_URA7_URA8_002_hyperstack_crop_45,2,12,6,17,165.0,2.9934906012753064,3.9354413985545045,3.312929454578804,8.00606626429193,0.009059943472317302,96.07279517150316,2.503986252328281,0.3568630686211728,0.042525202496212194,0.09490343927213353,0.025100971924042505,3.3333333333333335,4,0.8999999999999999,0.23149551282771144,169.22414016723633,263533.0,213.0,14.686956521739129,13.173913043478262,0.11739130434782608,13.435074626865672,15.34029850746269,0.21492537313432844
ch20_URA7_URA8_002_hyperstack_crop_46,3,27,6,49,645.0,2.3218044971353864,6.546380007726965,2.455521722077942,5.0305630275354245,-6.565471813083792e-05,135.82520174345646,4.291391961871369,0.10318014509528116,0.07294839348323695,0.2623568801953255,0.05483359879415321,3.4814814814814814,5,1.2,0.2892355710304788,147.10326639811197,256550.0,206.0,20.053846153846152,19.54615384615385,0.5538461538461539,17.141538461538463,16.412307692307692,0.2169230769230769
ch20_URA7_URA8_002_hyperstack_crop_47,3,9,3,29,390.0,1.196096881935515,1.75138180117481,1.350960056172259,2.3669038200815136,-0.0008774474611904632,21.302134380733623,1.805683275541779,0.28391115035967357,0.02960109866670798,0.05471009172144771,0.01610863820318178,2.5555555555555554,3,0.6,0.16333694215186834,149.15667894151477,39195.0,205.0,19.393548387096775,17.322580645161292,0.23225806451612896,18.119999999999997,18.6,0.15
ch20_URA7_URA8_002_hyperstack_crop_47,4,24,6,49,645.0,1.5985887393996336,2.643215010944641,1.7578393278121573,2.8951628960294653,-0.000309733167103762,69.48390950470717,3.8503811769607443,0.23186726408497224,0.03626979084350916,0.09779272664743517,0.022632887339306823,3.5,5,1.2,0.27864057664141,144.1759344736735,168836.0,194.0,20.572881355932207,24.096610169491523,0.26949152542372884,18.531818181818185,20.836363636363636,0.09545454545454546
ch20_URA7_URA8_002_hyperstack_crop_48,5,47,2,49,705.0,2.9723778747466234,4.881095676216075,3.368470494279483,6.059342910802539,0.0007070965607531745,284.7891168077193,4.570525375014398,0.10634601759261261,0.060293740335874466,0.138743006122214,0.033859270001796414,4.617021276595745,5,1.2,0.42497398126836505,165.04670682866524,1182609.0,277.0,20.457446808510642,16.882978723404253,0.2808510638297872,16.455652173913045,19.08782608695652,0.3991304347826087
ch20_URA7_URA8_002_hyperstack_crop_49,2,10,3,13,150.0,1.368920331751399,2.008672765501922,1.4717128952873526,2.6858043815352444,-0.005193654487615631,26.858043815352442,1.5337160661754192,0.32195023670811335,0.034647381982345064,0.10458365269969902,0.02783171354883345,3.1,4,0.8999999999999999,0.23285031324489794,144.11831665039062,55039.0,174.0,19.482608695652175,18.178260869565214,0.3434782608695651,20.474999999999998,17.025,0.15
ch20_URA7_URA8_002_hyperstack_crop_51,3,40,6,49,645.0,2.00872376076068,3.456340039383372,2.2096235297673283,4.274371527865061,-0.0008985571851272154,170.97486111460245,2.1974535468212104,0.0627022757894598,0.055870678413819805,0.19987065263886672,0.03618035892595197,2.95,5,1.2,0.20524420725114592,152.95124320983888,393015.0,224.0,18.804255319148933,15.373404255319146,0.1819148936170213,16.65164835164835,14.940659340659343,0.27032967032967026
ch20_URA7_URA8_002_hyperstack_crop_51,6,23,2,45,645.0,1.6869586829545369,2.94493637809412,1.8162089363697578,3.737392252163198,-0.001979297132867214,85.96002179975356,0.9201171448969093,0.025257778721346023,0.09542287702990668,0.23155064064066544,0.07362105439067515,2.739130434782609,5,1.2,0.19983376283267495,152.6787288499915,177761.0,207.0,19.14590163934426,21.516393442622956,0.12295081967213113,19.95,21.959999999999997,0.18
ch20_URA7_URA8_002_hyperstack_crop_52,2,10,1,11,150.0,2.240342442656265,4.353115924497325,2.411201488676708,4.151858403271995,-0.015188891414634573,41.51858403271995,0.7956639658642803,0.15660004923040072,0.03590158243118028,0.10924197577788901,0.027927246517601735,3.5,4,0.8999999999999999,0.2523705644187938,157.593505859375,70691.0,189.0,22.50606060606061,12.136363636363637,0.19090909090909097,21.7304347826087,12.169565217391304,0.3652173913043478
ch20_URA7_URA8_002_hyperstack_crop_52,3,26,6,34,420.0,1.9229138179825835,3.361136642818115,2.145852052019338,3.296396661272327,-0.001885499016361482,85.7063131930805,2.591197641134217,0.14164045665036165,0.04495540114196772,0.11104226649387601,0.023244373941405518,3.1153846153846154,5,1.2,0.22364086768232785,145.94737243652344,224319.0,205.0,18.73285714285714,15.672857142857142,0.3599999999999998,21.166666666666668,16.5,0.03333333333333333
ch20_URA7_URA8_002_hyperstack_crop_53,2,4,28,47,285.0,1.1412456515614022,1.5867746569099357,1.214989301893587,2.5600018562680837,0.0008174186432724199,10.240007425072335,0.2055170700880527,0.11104956900636513,0.005150205549583778,0.007250599776603417,0.0022934688005589268,2.0,2,0.3,0.1192831839213418,145.88556289672852,10903.0,162.0,19.15714285714285,15.835714285714285,0.10714285714285714,19.263157894736842,15.663157894736838,0.1421052631578947
ch20_URA7_URA8_002_hyperstack_crop_53,4,4,9,23,210.0,0.7882158758362868,1.0816653826391964,0.7364359228186381,0.9344739931285235,-0.0003390386700283529,3.737895972514094,0.5698440332426242,0.09494610553848773,0.03214200176225982,0.05556757239650487,0.018021171964737105,1.25,2,0.3,0.10833333333333334,148.40872955322266,3560.0,163.0,18.533333333333335,24.4,0.13333333333333333,19.05,24.599999999999998,0.0
ch20_URA7_URA8_002_hyperstack_crop_54,2,2,41,42,15.0,1.317924150490744,1.3620418839267863,1.2832161578430878,2.120789966266183,-0.005882364458138974,4.241579932532366,1.6611630895000493,1.0,0.11074420596666995,0.11074420596666995,0.0,2.0,2,0.3,0.11136363636363636,151.34091186523438,4163.0,162.0,20.672727272727272,13.254545454545452,0.12272727272727271,19.05,12.9,0.09999999999999999
ch20_URA7_URA8_002_hyperstack_crop_54,4,7,22,47,375.0,1.4599972111928419,3.139259199627311,1.4861127856959284,2.4787741976664615,-0.0014395910589033094,17.35141938366523,2.4288200152886326,0.2214001385309785,0.04172065540137771,0.06771285991730215,0.020484381123315496,1.7142857142857142,2,0.3,0.05786962611131408,155.4167742047991,16662.0,179.0,19.95,23.4,0.0,17.53333333333333,23.166666666666664,0.06666666666666667
ch20_URA7_URA8_002_hyperstack_crop_55,7,19,16,49,495.0,2.6319449581489125,5.157668434134938,2.8543886929695774,5.7652040359279715,-4.846649658580523e-05,109.53887668263145,1.1667003650480812,0.059659404416671356,0.058858963986119055,0.1404629477996581,0.0416891922891937,3.736842105263158,5,1.2,0.30217048353131953,175.76181030273438,292448.0,285.0,14.544827586206894,18.817241379310346,0.041379310344827586,14.517647058823528,17.74313725490196,0.49607843137254903
ch20_URA7_URA8_002_hyperstack_crop_55,8,7,32,40,120.0,2.4455562348764404,4.701016385282614,2.584268422529721,5.749525452467842,0.008009217477987485,40.246678167274894,0.6018233554154995,0.08921315372383903,0.06206424916604847,0.13004634270806942,0.035639598975972256,3.5714285714285716,4,0.8999999999999999,0.24749832236193084,162.7276611328125,87873.0,207.0,13.322727272727274,22.268181818181816,0.14999999999999997,12.880645161290321,22.659677419354832,0.2661290322580645
ch20_URA7_URA8_002_hyperstack_crop_56,5,2,7,9,30.0,2.2653995250863628,3.8331892420418052,2.172948789596288,2.9089284509587117,-0.10451931446369617,5.817856901917423,1.8942372327344705,1.0,0.06314124109114902,0.06314124109114902,0.0,2.0,2,0.3,0.07071428571428572,153.95713806152344,2986.0,185.0,17.785714285714285,17.849999999999994,0.02142857142857143,15.9,17.7,0.12
ch20_URA7_URA8_002_hyperstack_crop_57,1,17,33,49,240.0,2.0034259910699435,2.785929646632599,2.220632415707494,3.9041507442505234,0.0035220094596221533,66.3705626522589,0.5802902828516128,0.0566005193505569,0.04271826842388499,0.0891253963682569,0.02112079091163828,2.7058823529411766,4,0.8999999999999999,0.16966675396572342,145.64680660472197,160809.0,176.0,18.21428571428571,21.085714285714285,0.21428571428571427,18.147058823529413,21.658823529411762,0.15294117647058822
ch20_URA7_URA8_002_hyperstack_crop_57,4,29,17,49,480.0,1.8066552705026662,3.713942722870202,2.004487248103084,3.44170856469574,-0.0017195286886048076,99.80954837617647,0.9751093415085352,0.040225351727236826,0.052953440800948014,0.13354867787536115,0.027225090470550686,3.586206896551724,5,1.2,0.27578096311665135,150.58935915190597,311211.0,255.0,19.193877551020407,26.6265306122449,0.14693877551020407,18.488372093023255,25.960465116279064,0.2441860465116279
ch20_URA7_URA8_002_hyperstack_crop_58,2,8,4,14,150.0,1.6512653910986503,2.2608186044568277,1.7518765360281792,3.223270194915007,-0.010408454786808474,25.786161559320057,0.8671347393859864,0.07604511305314922,0.09138640616975668,0.28258105366424624,0.07959154933895976,3.875,5,1.2,0.4676819204616916,145.7980136871338,62963.0,181.0,8.0875,13.040625,0.32187499999999997,8.28,12.329999999999998,0.78
ch20_URA7_URA8_002_hyperstack_crop_58,5,6,29,43,210.0,0.9470889423334827,1.1489473850028695,1.0035180999393054,1.759564035579557,0.0022965748492200155,10.557384213477341,2.0327653893443673,0.5804586409042647,0.026028002487287937,0.04424728379157339,0.012805743880480327,2.6666666666666665,4,0.8999999999999999,0.24140182186234818,136.83107248942056,12722.0,152.0,6.6,21.075000000000003,0.0375,7.2631578947368425,19.2,0.4578947368421053
ch20_URA7_URA8_002_hyperstack_crop_59,3,24,26,49,345.0,2.7045328553517987,3.4185554317190014,3.1521435008801695,4.988550644537123,0.00352417402428319,119.72521546889095,1.3331901380446989,0.07485862661095523,0.05162156207850795,0.11709344425800518,0.024874481370678866,4.416666666666667,5,1.2,0.36765995288232767,173.0259812672933,529925.0,257.0,18.17142857142857,19.02857142857143,0.04285714285714286,17.123622047244098,18.269291338582672,0.36377952755905524
ch20_URA7_URA8_002_hyperstack_crop_60,5,2,7,10,45.0,1.7303541632364445,1.829510019720172,1.8020237892276363,3.3633165563848824,0.004406926954832333,6.726633112769765,1.8730004909242002,1.0,0.041622233131648895,0.041622233131648895,0.0,3.0,4,0.8999999999999999,0.17,143.83333587646484,7626.0,159.0,15.642857142857139,18.06857142857143,0.24000000000000002,15.399999999999999,16.21666666666666,0.1
ch20_URA7_URA8_002_hyperstack_crop_61,1,10,2,13,165.0,1.4418492725540195,1.84065068117213,1.9037080043420147,3.612468009521394,-0.00033558693220179234,36.12468009521394,0.8391975617612395,0.23828752046473864,0.02247004816106041,0.03253256731659143,0.008431430995027566,1.8,2,0.3,0.05610052185770379,145.40851440429688,32868.0,185.0,26.03333333333333,13.950000000000001,0.09166666666666663,25.707692307692305,13.176923076923078,0.11538461538461536
ch20_URA7_URA8_002_hyperstack_crop_61,2,5,1,12,165.0,1.1714456054330171,1.8493233818504842,1.1918668469821176,1.7861855483892257,-0.0036218629699373926,8.930927741946128,0.6272394519629952,0.13697322364000078,0.032963919936368775,0.06047839584212181,0.01667836844008818,2.0,2,0.3,0.12140701403859297,154.09085388183593,11907.0,186.0,15.71052631578947,12.868421052631579,0.12631578947368421,15.969230769230766,12.299999999999999,0.1846153846153846
ch20_URA7_URA8_002_hyperstack_crop_61,4,2,7,22,225.0,2.012587007161436,3.1742135487251364,2.0329015510652186,3.0679825570940036,0.010325569258344007,6.135965114188007,0.4082691189269474,1.0,0.0018145294174530995,0.0018145294174530995,0.0,2.0,2,0.3,0.09642857142857142,154.07142639160156,6437.0,172.0,18.79285714285714,16.84285714285714,0.10714285714285714,18.77142857142857,17.249999999999996,0.08571428571428572
ch20_URA7_URA8_002_hyperstack_crop_61,6,3,33,35,30.0,0.8453343035093671,1.0217749319222285,0.8308410162621612,1.7702825146763173,-0.012274584960692059,5.3108475440289515,0.557840116492058,0.676539606952501,0.02748496962874899,0.031991688671345844,0.004506719042596854,1.6666666666666667,2,0.3,0.07789473684210525,157.78246053059897,5280.0,184.0,17.47894736842105,23.368421052631575,0.17368421052631575,17.34,23.880000000000003,0.0
